0.022,-0.154,-1.863,0.004,0.018,0.012,30.076,939.178,-300.512,0.735,1.251,4.743,0.003
0.023,-0.155,-1.863,0.008,0.018,0.012,26.476,939.117,-299.963,0.481,1.199,4.471,0.003
0.024,-0.155,-1.864,0.010,0.018,0.011,24.829,938.446,-299.231,0.411,1.059,4.191,0.004
0.026,-0.155,-1.864,0.013,0.021,0.008,22.145,936.066,-296.181,0.201,0.945,3.859,0.002
0.027,-0.155,-1.864,0.017,0.020,0.008,18.241,937.225,-296.547,-0.166,0.551,3.168,0.003
0.029,-0.155,-1.864,0.019,0.020,0.010,16.410,936.859,-298.316,-0.499,0.455,2.765,0.004
0.033,-0.155,-1.864,0.023,0.022,0.010,12.689,935.273,-298.133,-0.779,0.376,2.415,0.003
0.035,-0.155,-1.864,0.025,0.021,0.012,10.310,936.005,-301.000,-0.954,0.271,2.083,0.002
0.037,-0.155,-1.864,0.028,0.022,0.012,7.870,934.480,-300.634,-1.155,0.368,1.768,0.003
0.042,-0.155,-1.864,0.031,0.026,0.010,3.904,930.881,-299.048,-1.741,0.508,1.234,0.003
0.041,-0.155,-1.864,0.031,0.026,0.009,4.636,931.003,-298.133,-1.838,0.473,0.945,0.004
0.044,-0.155,-1.864,0.033,0.027,0.010,2.318,929.661,-298.377,-2.188,0.665,0.753,0.002
0.044,-0.156,-1.864,0.034,0.027,0.011,1.525,930.149,-299.414,-2.608,0.823,0.674,0.003
0.044,-0.156,-1.864,0.034,0.025,0.012,1.281,932.040,-300.207,-3.010,1.138,0.560,0.004
0.044,-0.156,-1.864,0.034,0.025,0.012,1.098,932.101,-300.146,-3.150,1.575,0.691,0.002
0.042,-0.156,-1.864,0.032,0.025,0.012,2.867,931.979,-300.573,-3.264,1.733,0.744,0.003
0.040,-0.156,-1.864,0.031,0.023,0.011,4.331,933.748,-299.719,-3.351,1.960,0.761,0.003
0.034,-0.157,-1.863,0.027,0.019,0.009,7.809,938.019,-297.401,-3.544,2.389,1.164,0.004
0.031,-0.157,-1.863,0.023,0.019,0.009,11.713,937.897,-297.279,-3.596,2.503,1.374,0.002
0.028,-0.157,-1.863,0.020,0.018,0.007,14.885,939.239,-294.656,-3.483,2.756,1.636,0.003
0.023,-0.157,-1.863,0.014,0.016,0.008,20.803,941.008,-295.815,-3.273,2.791,2.013,0.003
0.032,-0.157,-1.863,0.015,0.014,0.024,20.864,942.716,-312.347,-3.168,3.036,2.380,0.004
0.023,-0.158,-1.863,0.012,0.018,0.007,23.853,939.178,-295.205,-2.739,2.949,3.089,0.002
0.023,-0.158,-1.863,0.013,0.018,0.006,22.938,939.422,-294.107,-2.450,3.019,3.316,0.003
0.022,-0.158,-1.863,0.011,0.018,0.008,25.317,939.544,-295.998,-2.170,2.896,3.483,0.004
0.021,-0.158,-1.863,0.009,0.018,0.008,27.635,939.361,-295.510,-1.934,2.818,3.614,0.002
0.020,-0.158,-1.863,0.007,0.016,0.009,28.978,940.825,-296.974,-1.251,2.564,3.859,0.002
0.018,-0.159,-1.863,0.007,0.014,0.007,29.466,942.655,-294.961,-0.831,2.406,3.868,0.003
0.017,-0.159,-1.863,0.006,0.014,0.005,30.686,942.533,-293.192,-0.455,2.161,3.798,0.003
0.015,-0.159,-1.863,0.003,0.015,0.003,34.468,942.289,-290.996,-0.070,1.978,3.736,0.003
0.019,-0.159,-1.863,-0.000,0.019,0.003,37.396,938.141,-290.691,0.709,1.286,3.448,0.003
0.020,-0.159,-1.863,-0.000,0.020,0.002,37.579,937.408,-290.325,0.919,0.989,3.229,0.003
0.021,-0.159,-1.863,-0.001,0.021,0.002,38.616,936.127,-290.447,1.181,0.403,3.028,0.003
0.020,-0.159,-1.863,-0.003,0.020,0.002,40.996,936.737,-290.447,1.531,0.000,2.861,0.004
0.021,-0.159,-1.863,-0.002,0.021,0.001,39.776,935.517,-289.165,1.776,-0.324,2.581,0.002
0.022,-0.159,-1.864,-0.002,0.021,-0.007,40.203,936.188,-281.296,2.319,-1.164,1.820,0.004
0.024,-0.159,-1.864,-0.004,0.021,-0.012,42.155,935.822,-276.476,2.398,-1.488,1.549,0.003
0.028,-0.159,-1.864,-0.006,0.024,-0.014,44.839,933.138,-274.890,2.651,-1.873,1.129,0.002
0.028,-0.159,-1.864,-0.006,0.022,-0.017,44.595,934.602,-272.084,2.450,-2.196,0.753,0.003
