0.121,-0.631,-2.084,0.087,-0.011,-0.083,-284.163,865.605,-397.938,3.395,-9.442,10.702,0.003
0.118,-0.630,-2.083,0.086,-0.010,-0.080,-283.858,864.507,-400.439,3.509,-8.470,10.667,0.003
0.121,-0.630,-2.083,0.091,-0.011,-0.079,-288.555,865.910,-401.415,3.623,-6.003,11.061,0.003
0.118,-0.629,-2.083,0.091,-0.012,-0.074,-288.860,866.947,-405.808,3.675,-4.804,11.314,0.003
0.117,-0.629,-2.082,0.092,-0.010,-0.073,-289.409,864.690,-406.906,3.483,-3.421,11.472,0.003
0.116,-0.628,-2.082,0.094,-0.010,-0.068,-291.484,864.751,-411.908,3.544,-2.179,11.769,0.004
0.114,-0.628,-2.082,0.094,-0.009,-0.065,-291.789,863.714,-414.898,3.351,0.403,12.294,0.002
0.112,-0.628,-2.082,0.092,-0.011,-0.062,-289.348,866.337,-416.850,3.246,1.601,12.618,0.003
0.111,-0.628,-2.082,0.092,-0.011,-0.060,-289.592,866.581,-419.656,3.150,2.634,12.767,0.004
0.109,-0.628,-2.081,0.089,-0.012,-0.062,-286.359,867.252,-417.460,3.071,3.378,12.907,0.002
0.101,-0.628,-2.081,0.080,-0.014,-0.060,-276.476,869.876,-418.558,2.818,4.025,13.021,0.003
0.097,-0.627,-2.081,0.077,-0.018,-0.057,-273.365,873.963,-421.974,2.678,4.533,13.161,0.003
0.091,-0.627,-2.081,0.070,-0.020,-0.055,-266.166,876.037,-423.804,2.616,4.629,13.143,0.004
0.090,-0.627,-2.081,0.069,-0.025,-0.053,-264.275,880.857,-425.085,2.660,4.480,13.204,0.002
0.089,-0.627,-2.080,0.066,-0.025,-0.054,-261.530,881.101,-424.719,2.424,4.174,13.196,0.003
0.088,-0.627,-2.080,0.066,-0.027,-0.051,-260.432,883.724,-427.404,2.520,3.273,13.073,0.004
0.088,-0.627,-2.080,0.069,-0.027,-0.048,-263.360,883.053,-430.393,2.389,2.756,12.889,0.002
0.087,-0.627,-2.080,0.072,-0.027,-0.041,-265.922,884.090,-436.554,2.196,1.995,12.592,0.003
0.088,-0.626,-2.080,0.075,-0.024,-0.040,-268.668,880.673,-437.408,2.153,1.146,12.242,0.003
0.087,-0.626,-2.079,0.077,-0.020,-0.034,-270.986,876.525,-443.814,1.995,-0.954,11.052,0.003
0.089,-0.626,-2.079,0.080,-0.020,-0.032,-273.792,876.891,-445.827,1.916,-1.978,10.404,0.004
0.086,-0.625,-2.079,0.078,-0.021,-0.031,-271.352,877.806,-446.193,1.706,-2.984,9.660,0.002
0.087,-0.625,-2.079,0.079,-0.020,-0.029,-273.121,877.013,-448.023,1.523,-4.095,8.829,0.003
