0.321,1.591,-2.305,-0.010,0.003,0.321,-783.309,449.061,-729.624,-18.551,-32.674,-43.647,0.003
0.351,1.589,-2.306,-0.026,-0.038,0.348,-767.570,488.531,-755.979,-23.057,-32.858,-41.005,0.003
0.342,1.588,-2.306,-0.058,-0.093,0.324,-737.006,543.253,-731.820,-26.838,-32.735,-37.767,0.003
0.331,1.587,-2.306,-0.076,-0.063,0.316,-719.558,513.116,-722.853,-29.883,-31.248,-28.430,0.003
0.291,1.586,-2.305,-0.051,-0.011,0.287,-744.510,460.347,-692.289,-30.058,-28.745,-21.920,0.004
0.241,1.585,-2.306,-0.040,0.010,0.237,-756.467,438.995,-642.997,-29.673,-25.324,-15.086,0.002
0.198,1.585,-2.305,-0.040,0.018,0.193,-756.406,431.125,-598.097,-28.964,-22.270,-8.444,0.003
0.109,1.585,-2.303,-0.036,0.039,0.095,-760.127,410.627,-498.963,-27.634,-18.910,2.546,0.003
0.088,1.586,-2.301,-0.028,0.041,0.073,-768.546,409.407,-476.208,-27.678,-18.463,6.082,0.003
0.069,1.587,-2.299,0.001,0.041,0.055,-798.072,409.651,-457.967,-27.459,-18.385,8.873,0.003
0.069,1.588,-2.297,0.030,0.046,0.042,-826.867,405.808,-443.631,-27.170,-18.210,10.912,0.003
0.052,1.590,-2.295,0.014,0.050,-0.005,-810.517,402.635,-394.827,-26.960,-17.676,12.128,0.003
0.060,1.592,-2.292,-0.013,0.042,-0.040,-784.285,411.664,-358.407,-27.398,-17.396,13.677,0.003
0.091,1.594,-2.289,-0.046,0.041,-0.067,-751.037,413.555,-330.100,-27.905,-18.148,14.543,0.003
0.114,1.596,-2.285,-0.074,0.026,-0.083,-723.158,430.210,-312.592,-28.439,-19.102,15.655,0.003
0.142,1.600,-2.280,-0.083,0.030,-0.112,-714.068,428.502,-281.784,-28.666,-20.301,16.713,0.004
0.129,1.602,-2.277,-0.025,0.024,-0.125,-772.633,434.785,-267.020,-28.386,-21.964,17.816,0.002
0.118,1.605,-2.272,0.017,0.018,-0.115,-814.910,443.082,-273.731,-27.345,-22.322,16.906,0.004
0.114,1.607,-2.270,0.051,-0.001,-0.102,-848.768,462.177,-285.810,-25.779,-22.664,14.316,0.002
0.120,1.611,-2.264,0.071,-0.008,-0.096,-869.021,471.144,-288.555,-23.381,-22.786,10.474,0.005
0.093,1.613,-2.262,0.065,-0.027,-0.061,-863.775,489.995,-322.657,-17.011,-22.856,0.595,0.002
0.088,1.614,-2.260,0.046,-0.031,-0.069,-845.107,494.388,-312.714,-13.449,-22.795,-4.760,0.003
0.086,1.616,-2.258,0.023,-0.037,-0.074,-823.267,500.549,-306.552,-9.643,-22.760,-9.905,0.003
0.082,1.617,-2.257,-0.005,-0.039,-0.072,-796.181,502.745,-307.162,-5.609,-22.279,-14.604,0.002
0.108,1.617,-2.256,-0.061,-0.039,-0.080,-740.239,501.769,-298.804,2.144,-19.942,-22.007,0.003
0.115,1.618,-2.256,-0.078,-0.043,-0.073,-724.622,504.270,-304.173,6.055,-17.930,-24.632,0.005
0.119,1.618,-2.256,-0.083,-0.040,-0.075,-720.229,500.976,-301.367,9.897,-15.865,-26.969,0.001
0.130,1.618,-2.256,-0.087,-0.037,-0.089,-716.508,497.377,-287.762,13.231,-13.379,-29.025,0.003
0.163,1.617,-2.257,-0.110,-0.031,-0.117,-695.034,489.507,-259.212,15.917,-10.509,-30.609,0.004
0.191,1.617,-2.258,-0.134,0.014,-0.135,-671.486,443.814,-240.361,19.155,-4.594,-32.534,0.002
0.226,1.616,-2.260,-0.157,0.028,-0.160,-650.073,427.709,-215.593,19.548,-1.969,-32.674,0.004
0.256,1.616,-2.260,-0.173,0.035,-0.185,-633.968,420.327,-190.520,19.303,0.411,-32.210,0.002
0.245,1.614,-2.262,-0.194,0.023,-0.148,-613.714,431.186,-227.733,18.778,3.430,-30.452,0.004
0.279,1.613,-2.263,-0.237,0.024,-0.146,-571.376,429.356,-229.685,18.455,8.112,-25.709,0.002
0.256,1.612,-2.264,-0.219,0.023,-0.132,-589.251,429.783,-245.120,18.323,9.853,-22.944,0.003
0.219,1.611,-2.266,-0.189,0.035,-0.105,-619.571,416.911,-272.328,18.297,11.236,-20.441,0.003
0.177,1.608,-2.269,-0.149,0.044,-0.085,-659.224,407.089,-294.229,18.472,12.338,-18.525,0.004
0.110,1.607,-2.271,-0.088,0.056,-0.034,-720.046,394.644,-345.595,19.443,15.182,-15.751,0.002
0.078,1.605,-2.274,-0.062,0.047,0.004,-746.218,402.208,-384.944,20.161,16.705,-14.744,0.003
0.059,1.602,-2.278,-0.030,0.043,0.027,-778.184,405.198,-409.590,21.220,18.008,-14.018,0.003
0.077,1.599,-2.281,-0.001,0.046,0.061,-806.979,400.317,-445.827,22.480,19.006,-13.677,0.003
