0.011,-0.226,-2.641,-0.000,-0.010,-0.005,76.440,488.104,-869.876,7.534,-8.847,-2.433,0.002
0.010,-0.226,-2.642,0.001,-0.007,-0.007,74.915,485.054,-867.862,7.552,-8.663,-2.599,0.003
0.019,-0.226,-2.642,0.004,-0.007,-0.017,71.193,484.627,-858.102,7.692,-8.357,-2.800,0.004
0.021,-0.226,-2.642,0.006,-0.007,-0.019,69.058,484.261,-856.393,7.622,-8.024,-2.984,0.002
0.020,-0.226,-2.643,0.007,-0.007,-0.017,67.594,484.444,-858.224,7.473,-7.735,-3.185,0.003
0.019,-0.226,-2.643,0.011,-0.006,-0.015,63.873,482.735,-860.664,7.280,-7.412,-3.526,0.003
0.022,-0.226,-2.643,0.011,-0.004,-0.018,62.836,480.356,-857.918,7.184,-4.804,-4.034,0.004
0.023,-0.226,-2.643,0.009,-0.004,-0.021,64.727,479.990,-854.868,6.974,-6.248,-4.270,0.002
0.023,-0.226,-2.644,0.008,-0.004,-0.021,66.069,480.356,-855.234,6.808,-5.915,-4.629,0.003
0.024,-0.226,-2.644,0.005,-0.005,-0.023,68.387,480.600,-853.770,6.598,-5.618,-4.813,0.004
0.022,-0.226,-2.644,0.003,-0.005,-0.021,69.729,480.966,-855.356,6.353,-5.390,-4.953,0.002
0.021,-0.227,-2.644,0.005,-0.005,-0.019,67.350,480.173,-857.125,5.994,-4.821,-5.075,0.003
0.018,-0.227,-2.645,0.005,-0.002,-0.018,67.960,477.367,-859.017,5.863,-4.349,-5.119,0.004
0.018,-0.227,-2.645,0.007,-0.001,-0.017,64.971,476.513,-860.054,5.627,-3.850,-5.215,0.002
0.016,-0.227,-2.645,0.007,0.001,-0.014,65.459,474.195,-862.494,5.469,-3.474,-5.233,0.003
0.018,-0.227,-2.645,0.004,0.005,-0.017,68.265,470.229,-859.871,5.154,-2.616,-5.110,0.003
0.021,-0.228,-2.646,0.001,0.007,-0.019,70.522,467.789,-857.735,4.935,-2.196,-5.023,0.003
0.022,-0.228,-2.646,0.002,0.007,-0.021,70.034,467.789,-856.149,4.454,-1.934,-4.918,0.003
0.027,-0.228,-2.646,0.005,0.009,-0.024,66.496,465.349,-852.977,4.104,-1.715,-4.804,0.003
0.024,-0.228,-2.646,0.009,0.009,-0.021,62.897,465.227,-856.576,3.754,-1.426,-4.559,0.003
0.024,-0.228,-2.646,0.009,0.011,-0.019,62.408,463.519,-858.651,2.879,-0.753,-4.533,0.003
0.021,-0.229,-2.646,0.008,0.010,-0.016,63.568,464.251,-861.152,2.494,-0.569,-4.384,0.003
0.017,-0.229,-2.647,0.005,0.008,-0.015,66.557,466.386,-862.921,2.258,-0.473,-4.288,0.003
0.016,-0.229,-2.647,0.002,0.009,-0.013,69.485,465.288,-864.629,1.978,-0.464,-4.139,0.003
0.015,-0.229,-2.647,0.001,0.008,-0.013,70.034,466.020,-864.751,1.409,-0.726,-3.955,0.003
0.015,-0.229,-2.647,0.001,0.009,-0.012,70.522,464.617,-865.300,1.251,-0.910,-3.798,0.003
0.013,-0.230,-2.647,0.000,0.007,-0.011,71.132,466.630,-866.337,1.076,-1.269,-3.623,0.003
0.013,-0.230,-2.647,-0.000,0.006,-0.011,71.681,467.667,-866.459,0.945,-1.619,-3.448,0.004
0.011,-0.230,-2.647,0.001,0.007,-0.009,69.973,466.996,-868.533,0.656,-2.153,-3.159,0.002
0.013,-0.230,-2.647,0.003,0.009,-0.009,68.265,464.800,-868.411,0.551,-2.503,-3.010,0.004
0.015,-0.230,-2.647,0.003,0.011,-0.009,68.265,462.604,-868.655,0.604,-2.896,-2.826,0.002
0.017,-0.230,-2.647,0.000,0.013,-0.011,70.644,460.713,-866.642,0.350,-3.159,-2.643,0.003
0.020,-0.230,-2.647,0.002,0.015,-0.013,68.814,458.089,-865.178,0.114,-3.736,-2.144,0.003
0.020,-0.230,-2.647,0.002,0.015,-0.012,68.570,458.028,-865.910,-0.096,-3.833,-1.873,0.003
0.020,-0.230,-2.647,0.003,0.016,-0.012,67.838,457.845,-865.666,-0.149,-4.008,-1.645,0.003
0.021,-0.230,-2.647,0.004,0.016,-0.012,66.740,457.235,-865.849,-0.201,-4.043,-1.426,0.005
0.020,-0.230,-2.647,0.004,0.014,-0.014,66.801,459.004,-864.385,-0.271,-4.165,-1.330,0.003
0.018,-0.230,-2.647,0.005,0.011,-0.013,65.032,461.994,-864.995,-0.306,-4.401,-1.103,0.002
0.015,-0.230,-2.647,0.005,0.008,-0.012,65.459,465.349,-866.154,-0.184,-4.506,-1.024,0.003
0.013,-0.230,-2.647,0.004,0.005,-0.011,65.886,467.850,-867.008,-0.053,-4.506,-0.840,0.003
0.013,-0.230,-2.647,0.005,0.006,-0.011,64.422,467.179,-867.557,0.009,-4.375,-0.796,0.003
0.018,-0.230,-2.647,0.011,0.007,-0.013,58.382,466.752,-865.361,0.665,-4.174,-0.971,0.004
0.019,-0.230,-2.647,0.010,0.008,-0.015,59.785,465.227,-863.470,0.901,-3.938,-0.936,0.002
0.021,-0.230,-2.647,0.011,0.010,-0.015,58.077,463.519,-863.165,0.989,-3.789,-0.998,0.003
0.019,-0.230,-2.647,0.008,0.009,-0.014,61.371,463.885,-864.080,1.234,-3.526,-1.094,0.003
0.019,-0.230,-2.647,0.009,0.009,-0.015,60.639,463.946,-863.714,1.339,-2.975,-1.094,0.004
0.022,-0.230,-2.648,0.007,0.010,-0.018,62.164,463.092,-859.993,1.593,-2.616,-1.059,0.003
0.026,-0.230,-2.648,0.010,0.013,-0.020,59.236,460.286,-857.980,1.575,-2.354,-1.024,0.003
0.029,-0.230,-2.648,0.010,0.016,-0.023,59.236,456.930,-855.661,1.593,-2.083,-1.033,0.003
