0.018,-0.480,-1.750,0.008,0.015,-0.005,-10.005,968.826,-173.072,-0.044,-5.994,2.056,0.004
0.021,-0.480,-1.750,0.013,0.016,-0.005,-15.068,968.033,-173.682,0.481,-5.880,1.724,0.002
0.021,-0.479,-1.750,0.013,0.016,-0.004,-15.312,967.850,-174.414,1.129,-5.863,1.278,0.003
0.023,-0.479,-1.750,0.015,0.015,-0.006,-17.509,968.643,-172.584,1.645,-5.758,0.866,0.003
0.019,-0.479,-1.750,0.008,0.016,-0.006,-9.578,967.606,-172.645,2.669,-5.548,0.271,0.003
0.019,-0.479,-1.751,0.005,0.017,-0.004,-7.382,966.569,-174.902,2.923,-5.469,-0.026,0.003
0.020,-0.479,-1.751,0.003,0.019,-0.005,-5.246,964.922,-173.743,3.150,-5.478,-0.263,0.003
0.020,-0.478,-1.751,0.002,0.018,-0.008,-4.148,965.654,-171.303,3.351,-5.487,-0.306,0.004
0.020,-0.478,-1.751,0.000,0.019,-0.006,-2.196,964.312,-173.438,3.316,-5.469,-0.656,0.002
0.022,-0.478,-1.751,0.003,0.021,-0.007,-4.758,962.848,-172.889,3.255,-5.460,-0.621,0.004
0.023,-0.478,-1.751,0.007,0.021,-0.009,-8.907,963.092,-170.510,3.089,-5.242,-0.586,0.002
0.025,-0.478,-1.751,0.011,0.020,-0.008,-13.299,963.397,-171.425,2.748,-4.638,-0.508,0.003
0.028,-0.478,-1.752,0.016,0.021,-0.009,-18.729,963.153,-170.693,2.371,-3.421,-0.481,0.003
0.026,-0.478,-1.752,0.017,0.020,-0.004,-19.400,963.702,-175.573,2.048,-2.713,-0.490,0.003
0.025,-0.478,-1.752,0.013,0.021,-0.003,-15.678,962.482,-176.794,1.838,-2.109,-0.630,0.004
0.023,-0.478,-1.752,0.007,0.022,-0.003,-9.883,961.811,-177.221,1.645,-1.636,-0.858,0.002
0.023,-0.478,-1.752,0.002,0.023,-0.001,-4.575,960.652,-178.746,1.383,-1.505,-0.814,0.003
0.022,-0.478,-1.752,-0.005,0.021,-0.002,1.952,962.543,-178.319,0.849,-1.698,-1.173,0.003
0.022,-0.478,-1.752,-0.007,0.021,-0.000,4.514,962.360,-180.149,0.770,-1.829,-1.295,0.004
0.021,-0.478,-1.752,-0.007,0.020,-0.001,4.453,963.458,-178.868,0.420,-1.986,-1.496,0.002
0.024,-0.478,-1.752,-0.011,0.021,-0.002,8.114,962.299,-177.892,0.298,-2.354,-1.724,0.003
0.024,-0.478,-1.752,-0.007,0.022,-0.005,4.697,961.384,-175.024,0.105,-3.316,-1.864,0.003
0.025,-0.478,-1.752,-0.009,0.022,-0.006,6.345,961.262,-174.292,-0.245,-3.640,-1.873,0.003
0.024,-0.478,-1.752,-0.008,0.021,-0.007,5.490,962.177,-173.560,-0.464,-3.946,-1.785,0.003
0.024,-0.478,-1.752,-0.008,0.021,-0.008,4.758,962.726,-171.791,-0.648,-4.034,-1.663,0.002
0.024,-0.478,-1.752,-0.006,0.020,-0.011,3.050,963.214,-169.290,-0.971,-4.209,-1.356,0.004
0.023,-0.478,-1.752,-0.004,0.019,-0.011,1.159,964.373,-168.741,-1.164,-4.078,-1.103,0.003
0.022,-0.477,-1.752,0.003,0.020,-0.010,-5.735,963.946,-170.144,-1.234,-4.130,-1.024,0.003
0.023,-0.477,-1.752,0.008,0.019,-0.011,-11.408,964.983,-169.046,-1.304,-4.016,-1.085,0.003
0.023,-0.477,-1.751,0.013,0.015,-0.010,-16.471,968.460,-169.473,-1.444,-3.701,-1.208,0.003
0.018,-0.477,-1.751,0.010,0.010,-0.011,-13.604,973.463,-168.619,-1.208,-3.448,-1.523,0.002
0.018,-0.477,-1.751,0.009,0.011,-0.011,-12.445,973.097,-168.924,-1.033,-3.273,-1.575,0.003
0.014,-0.477,-1.751,0.006,0.010,-0.008,-9.273,974.256,-171.364,-0.919,-3.185,-1.776,0.004
0.013,-0.477,-1.751,0.004,0.011,-0.007,-7.809,973.219,-172.096,-0.665,-3.378,-2.021,0.003
0.012,-0.477,-1.751,-0.001,0.008,-0.009,-3.172,975.415,-170.754,-0.035,-3.868,-2.433,0.004
0.011,-0.477,-1.751,-0.001,0.008,-0.009,-3.111,976.269,-170.632,0.298,-4.148,-2.450,0.002
0.013,-0.477,-1.751,0.002,0.008,-0.010,-5.551,975.842,-169.412,0.621,-4.436,-2.529,0.003
0.013,-0.477,-1.751,0.002,0.008,-0.011,-6.162,976.208,-168.741,0.858,-4.620,-2.406,0.004
0.016,-0.477,-1.751,0.005,0.008,-0.013,-9.212,975.476,-166.667,1.453,-4.156,-2.004,0.002
0.018,-0.477,-1.751,0.008,0.012,-0.012,-12.323,972.121,-167.399,1.645,-3.736,-1.663,0.004
0.021,-0.477,-1.751,0.010,0.014,-0.011,-14.092,969.558,-167.948,1.794,-3.246,-1.479,0.002
0.021,-0.477,-1.751,0.010,0.016,-0.011,-14.397,968.094,-168.619,1.881,-2.704,-1.330,0.002
0.021,-0.477,-1.751,0.007,0.017,-0.010,-11.591,967.179,-169.351,1.995,-2.293,-1.164,0.004
0.014,-0.477,-1.751,-0.002,0.013,-0.005,-2.989,970.351,-174.597,2.109,-1.838,-0.936,0.002
0.013,-0.477,-1.751,-0.003,0.011,-0.005,-2.074,972.609,-174.475,2.223,-1.838,-0.805,0.003
0.009,-0.477,-1.752,-0.004,0.007,-0.004,-0.244,976.879,-176.061,2.371,-1.995,-0.788,0.004
0.007,-0.477,-1.752,-0.004,0.005,-0.003,-0.793,978.282,-177.038,2.616,-1.995,-0.648,0.002
0.007,-0.477,-1.752,-0.005,0.005,0.001,0.854,978.953,-181.430,2.818,-2.266,-0.543,0.003
0.009,-0.477,-1.752,-0.008,0.005,0.001,3.172,978.343,-180.942,2.923,-2.380,-0.359,0.004
0.014,-0.477,-1.752,-0.013,0.006,-0.000,8.114,977.855,-180.088,2.853,-2.511,-0.193,0.003
0.016,-0.477,-1.752,-0.015,0.007,-0.001,10.371,976.635,-179.051,2.669,-2.669,-0.044,0.002
0.023,-0.477,-1.752,-0.020,0.010,0.001,16.227,973.585,-181.491,2.100,-3.176,0.508,0.003
0.024,-0.476,-1.752,-0.021,0.012,-0.000,17.204,971.327,-180.637,1.619,-3.360,0.805,0.004
0.023,-0.476,-1.753,-0.019,0.013,-0.002,15.190,970.290,-178.990,1.199,-3.474,1.260,0.003
0.021,-0.476,-1.753,-0.018,0.011,-0.002,14.702,972.975,-178.563,0.551,-3.474,1.549,0.002
0.019,-0.476,-1.753,-0.014,0.012,-0.004,10.798,971.144,-177.221,-0.009,-3.605,1.934,0.003
0.011,-0.476,-1.752,-0.009,0.007,-0.002,5.490,976.452,-178.563,-1.601,-3.133,2.476,0.003
0.011,-0.476,-1.752,-0.009,0.005,-0.002,5.918,978.221,-178.014,-2.231,-2.800,2.573,0.004
0.010,-0.476,-1.752,-0.010,0.002,-0.002,6.833,981.515,-178.441,-2.783,-2.555,2.695,0.002
0.008,-0.476,-1.752,-0.008,0.000,-0.002,5.612,983.285,-178.502,-3.255,-2.161,2.791,0.003
0.004,-0.476,-1.752,-0.003,-0.003,-0.001,0.549,986.213,-178.746,-4.025,-1.768,2.564,0.004
0.004,-0.476,-1.752,0.002,-0.003,0.001,-4.514,987.006,-180.515,-4.340,-1.636,2.354,0.002
0.007,-0.476,-1.751,0.005,-0.005,-0.000,-7.077,988.287,-179.234,-4.489,-1.356,2.004,0.004
0.008,-0.476,-1.751,0.004,-0.007,0.000,-6.284,991.154,-179.417,-4.506,-1.138,1.689,0.002
0.010,-0.476,-1.751,0.002,-0.009,-0.001,-4.331,993.106,-178.136,-3.903,-0.788,1.251,0.003
0.010,-0.476,-1.751,0.002,-0.010,-0.003,-3.416,993.716,-175.756,-3.544,-0.683,0.980,0.003
0.011,-0.476,-1.750,0.006,-0.008,-0.004,-7.992,992.374,-175.146,-3.071,-0.656,0.691,0.003
0.010,-0.476,-1.750,0.007,-0.006,-0.005,-8.785,989.568,-173.499,-2.520,-0.578,0.298,0.004
0.014,-0.476,-1.750,0.008,-0.005,-0.011,-9.639,989.446,-167.643,-2.004,-0.691,-0.026,0.002
0.012,-0.477,-1.750,0.006,-0.004,-0.009,-7.931,988.043,-169.229,-0.884,-0.831,-0.455,0.004
0.011,-0.477,-1.750,0.006,-0.003,-0.009,-7.931,987.189,-169.534,-0.446,-0.963,-0.849,0.002
0.011,-0.477,-1.750,0.002,-0.001,-0.011,-4.392,984.688,-167.399,-0.053,-1.006,-1.068,0.004
0.011,-0.477,-1.750,0.002,-0.000,-0.011,-3.599,984.139,-167.582,0.438,-1.155,-1.181,0.002
0.010,-0.477,-1.750,-0.003,0.002,-0.009,1.281,982.491,-169.107,1.269,-1.146,-1.601,0.004
0.009,-0.477,-1.750,-0.002,0.002,-0.009,-0.122,982.491,-169.412,1.724,-1.216,-1.706,0.002
0.009,-0.477,-1.750,-0.003,0.005,-0.007,0.854,979.380,-171.303,2.039,-1.216,-1.785,0.004
0.008,-0.477,-1.750,-0.001,0.004,-0.006,-1.159,979.502,-171.852,2.389,-1.129,-1.855,0.002
0.006,-0.477,-1.750,0.001,0.002,-0.006,-3.660,981.820,-172.889,3.089,-0.674,-1.978,0.004
0.008,-0.477,-1.750,0.002,0.004,-0.007,-3.843,980.051,-171.547,3.421,-0.464,-2.153,0.002
0.006,-0.477,-1.750,-0.003,0.002,-0.005,0.793,981.820,-173.987,3.570,-0.324,-2.223,0.003
0.006,-0.477,-1.751,-0.005,0.002,-0.003,2.684,981.820,-175.878,3.789,-0.551,-2.424,0.004
0.013,-0.478,-1.751,-0.012,0.005,-0.000,9.212,979.075,-178.807,3.973,-0.901,-2.616,0.002
0.013,-0.478,-1.751,-0.012,0.006,0.000,9.456,977.428,-179.417,4.086,-2.109,-3.071,0.003
0.017,-0.478,-1.751,-0.013,0.010,-0.001,10.676,973.768,-178.502,3.903,-2.844,-3.246,0.004
0.018,-0.478,-1.752,-0.015,0.010,-0.001,12.201,973.219,-178.563,3.649,-3.561,-3.351,0.002
0.020,-0.477,-1.752,-0.015,0.012,-0.003,12.567,971.938,-176.977,3.439,-4.174,-3.369,0.004
0.021,-0.477,-1.752,-0.014,0.015,-0.005,11.164,968.521,-174.902,2.485,-4.725,-2.888,0.002
0.018,-0.477,-1.752,-0.010,0.015,-0.004,7.504,968.948,-176.061,1.908,-4.699,-2.476,0.004
0.015,-0.477,-1.752,-0.007,0.012,-0.005,3.904,971.266,-175.329,1.339,-4.568,-1.986,0.004
0.011,-0.477,-1.752,-0.001,0.010,-0.006,-1.830,973.768,-174.719,0.735,-4.445,-1.584,0.003
0.003,-0.477,-1.752,0.001,0.003,-0.001,-3.599,980.234,-179.661,0.070,-3.841,-0.753,0.002
0.003,-0.477,-1.752,-0.001,0.002,0.002,-2.257,981.515,-181.918,-0.175,-3.561,-0.359,0.004
0.003,-0.477,-1.752,0.002,-0.001,0.002,-5.002,984.322,-181.979,-0.306,-3.395,-0.201,0.002
