0.055,0.398,-1.787,0.041,0.023,-0.029,-11.835,952.904,-186.127,0.011,-0.049,-0.095,0.003
0.056,0.398,-1.787,0.042,0.025,-0.028,-12.567,951.196,-186.981,0.018,-0.025,-0.101,0.003
0.058,0.398,-1.787,0.044,0.027,-0.025,-15.983,949.305,-189.361,0.029,-0.001,-0.107,0.003
0.056,0.398,-1.787,0.042,0.027,-0.026,-14.153,949.244,-188.385,0.038,0.024,-0.112,0.003
0.049,0.397,-1.787,0.038,0.022,-0.022,-10.371,954.307,-193.143,0.063,0.055,-0.123,0.003
0.045,0.397,-1.787,0.033,0.024,-0.020,-6.284,952.416,-195.156,0.076,0.062,-0.127,0.004
0.041,0.396,-1.788,0.025,0.026,-0.020,1.586,950.342,-195.339,0.095,0.060,-0.128,0.003
0.037,0.396,-1.788,0.015,0.029,-0.017,11.591,947.230,-198.023,0.109,0.053,-0.127,0.002
0.038,0.396,-1.788,-0.001,0.033,-0.019,27.025,943.326,-196.498,0.136,0.011,-0.115,0.004
0.041,0.396,-1.789,-0.007,0.036,-0.018,32.821,940.276,-198.267,0.145,-0.015,-0.102,0.002
0.044,0.396,-1.789,-0.009,0.038,-0.020,34.224,937.653,-195.949,0.149,-0.041,-0.088,0.003
0.046,0.396,-1.789,-0.006,0.040,-0.022,31.784,935.883,-195.034,0.150,-0.065,-0.067,0.003
0.044,0.396,-1.790,-0.004,0.037,-0.024,28.978,938.385,-193.387,0.144,-0.104,-0.021,0.003
0.046,0.396,-1.790,-0.006,0.037,-0.026,31.296,938.385,-191.435,0.137,-0.117,0.004,0.003
0.043,0.396,-1.790,-0.008,0.034,-0.025,33.126,941.740,-192.411,0.127,-0.127,0.029,0.003
0.040,0.397,-1.791,-0.008,0.031,-0.023,33.553,944.180,-194.973,0.117,-0.137,0.056,0.003
0.039,0.397,-1.791,0.006,0.036,-0.015,19.705,939.788,-203.697,0.092,-0.141,0.104,0.004
0.040,0.397,-1.791,0.015,0.034,-0.013,10.676,941.252,-205.405,0.075,-0.133,0.126,0.002
0.042,0.398,-1.791,0.026,0.031,-0.010,0.732,944.424,-208.638,0.058,-0.115,0.144,0.004
0.038,0.398,-1.791,0.028,0.025,-0.006,-0.976,950.037,-212.848,0.045,-0.091,0.159,0.002
0.033,0.398,-1.791,0.026,0.020,0.001,0.915,955.161,-219.497,0.028,-0.065,0.170,0.002
0.025,0.398,-1.792,0.021,0.013,0.005,6.345,962.238,-223.707,-0.001,-0.015,0.185,0.004
0.024,0.398,-1.792,0.020,0.011,0.007,8.297,964.129,-226.086,-0.009,0.011,0.186,0.003
0.023,0.398,-1.792,0.018,0.009,0.010,10.188,966.569,-229.319,-0.016,0.032,0.183,0.002
0.023,0.398,-1.792,0.019,0.006,0.012,10.310,969.680,-230.966,-0.022,0.050,0.179,0.003
0.021,0.398,-1.792,0.020,0.000,0.009,9.639,975.232,-227.428,-0.031,0.086,0.160,0.003
