0.018,0.244,-1.774,0.015,0.000,0.010,15.617,978.953,-211.750,-2.118,-4.139,3.246,0.003
0.017,0.244,-1.773,0.014,-0.001,0.011,17.326,980.539,-211.750,-2.380,-4.113,3.570,0.004
0.019,0.244,-1.773,0.017,-0.002,0.009,13.970,981.210,-210.408,-2.468,-4.060,3.745,0.002
0.021,0.244,-1.773,0.019,-0.003,0.008,12.323,981.759,-209.370,-2.546,-3.553,4.025,0.003
0.018,0.244,-1.773,0.016,-0.001,0.009,15.495,980.478,-209.980,-2.616,-3.141,4.174,0.004
0.018,0.244,-1.773,0.015,-0.001,0.011,16.593,980.234,-211.445,-2.573,-2.879,4.270,0.002
0.018,0.244,-1.773,0.015,-0.001,0.011,17.082,979.685,-211.384,-2.520,-2.564,4.358,0.004
0.017,0.244,-1.773,0.014,-0.003,0.008,17.631,982.308,-209.004,-2.310,-1.750,4.323,0.002
0.014,0.244,-1.773,0.012,-0.003,0.007,20.010,981.698,-208.089,-2.135,-1.339,4.226,0.003
0.013,0.244,-1.773,0.011,-0.001,0.007,21.047,980.539,-207.296,-2.021,-1.103,3.946,0.004
0.012,0.244,-1.773,0.010,0.002,0.006,22.755,977.001,-206.686,-1.671,-0.928,3.728,0.003
0.011,0.244,-1.773,0.009,0.005,0.004,23.304,973.890,-204.429,-1.488,-0.761,2.966,0.003
0.010,0.244,-1.773,0.007,0.006,0.004,25.134,972.853,-204.246,-1.269,-0.831,2.415,0.003
0.011,0.244,-1.773,0.006,0.007,0.004,26.232,971.877,-204.612,-1.146,-0.840,1.899,0.003
0.011,0.244,-1.773,0.007,0.008,0.002,25.439,971.571,-202.111,-0.971,-1.076,1.330,0.003
0.011,0.244,-1.773,0.007,0.008,0.004,25.988,971.510,-204.185,-0.884,-1.339,0.674,0.002
0.014,0.244,-1.773,0.009,0.010,0.002,23.731,968.887,-202.355,-0.814,-1.689,-0.604,0.003
0.014,0.244,-1.773,0.011,0.008,0.003,21.474,970.839,-202.843,-0.683,-1.785,-1.190,0.003
0.013,0.244,-1.773,0.011,0.005,0.003,21.535,973.768,-203.392,-0.525,-1.951,-1.768,0.003
0.013,0.244,-1.773,0.011,0.005,0.005,21.352,974.622,-205.649,-0.306,-1.986,-2.258,0.003
0.013,0.244,-1.773,0.012,0.005,0.002,20.437,974.317,-202.782,0.035,-2.074,-3.010,0.004
0.012,0.244,-1.773,0.010,0.005,0.004,21.840,974.073,-204.429,0.341,-2.205,-3.246,0.002
0.007,0.244,-1.773,0.006,0.003,0.002,25.744,975.842,-202.721,0.516,-2.459,-3.579,0.003
