-0.073547284;0.064519268;0.971431405;-0.006003726;-0.029505332;0.032049773;0.410026491;0.024793844;0.911736553;0.998925377;0.027548371;0.045407178;0.020514992;0
-0.071005757;0.061374698;0.956634435;0.002637722;-0.004368072;0.06403362;0.406712682;0.036253667;0.912836495;0.99893231;0.027278814;0.045467112;0.020404571;0.011977
-0.073203662;0.052921079;0.967789216;0.040165997;0.130040723;0.063787522;0.406712682;0.036253667;0.912836495;0.998932462;0.027154511;0.0455703;0.020332609;0.023894
-0.070035262;0.059299331;0.972300174;0.017090988;-0.116169092;0.122166023;0.406712682;0.036253667;0.912836495;0.99893303;0.027027952;0.045660759;0.02027031;0.035977
-0.077407076;0.041119104;0.956983723;-0.07718643;0.072016671;0.059771961;0.37063777;0.052232424;0.927307617;0.998925537;0.026770186;0.045930781;0.020371295;0.052913
-0.082608743;0.048377589;0.971877435;0.081320681;-0.030283048;-0.080489539;0.37063777;0.052232424;0.927307617;0.998928794;0.026742177;0.045948002;0.0202089;0.064978
-0.075423044;0.03720179;0.969645203;0.046534885;0.018866206;0.153558768;0.412112921;0.0200113;0.910912997;0.998926775;0.02669496;0.046008262;0.02023399;0.076975
-0.073948579;0.046707785;0.973265426;-0.021718315;-0.000628044;0.163334789;0.412112921;0.0200113;0.910912997;0.998923206;0.026718502;0.046044678;0.02029618;0.089951
-0.077696605;0.044248857;0.984697345;0.129979948;0.084962315;0.004269629;0.412112921;0.0200113;0.910912997;0.998921275;0.026744381;0.046048599;0.020348198;0.105995
-0.081421904;0.052149688;0.973161912;-0.035379989;0.001772701;-0.055418327;0.408184962;0.017055813;0.912739906;0.998917628;0.026784982;0.046084293;0.020392961;0.117939
-0.083429317;0.05766498;0.981251006;-0.071467941;-0.068877765;-0.115322511;0.408184962;0.017055813;0.912739906;0.998907546;0.026869947;0.046173417;0.020572654;0.130982
-0.073353668;0.060006975;0.980017494;0.026400249;0.042857349;0.004175442;0.390686687;0.041011391;0.919609688;0.998903115;0.026927201;0.046202799;0.020646826;0.142954
-0.079189566;0.050303472;0.983997988;-0.042789511;-0.021332807;0.011153772;0.390686687;0.041011391;0.919609688;0.998901747;0.026987021;0.046184439;0.020675969;0.158986
-0.073055559;0.054698832;0.985610307;-0.087004892;-0.005532782;-0.020400271;0.390686687;0.041011391;0.919609688;0.998899537;0.027068452;0.046175813;0.020695546;0.17198
-0.070760519;0.054917436;0.979856959;-0.016731015;-0.041413006;-0.101879945;0.396381072;0.031375634;0.917549789;0.998899822;0.027038258;0.046210869;0.020642942;0.183984
-0.069096075;0.049042595;0.977626832;0.018771767;-0.044694476;0.107406434;0.396381072;0.031375634;0.917549789;0.998898994;0.027045409;0.046267694;0.020546171;0.195979
-0.079038395;0.060609586;0.976771151;0.017682644;0.007388899;-0.000649709;0.428810317;0.026113253;0.90301706;0.998900099;0.027002333;0.046405878;0.020235111;0.21298
-0.069220881;0.059964783;0.976322755;0.001456505;0.04884688;-0.159423561;0.428810317;0.026113253;0.90301706;0.998899524;0.026993419;0.046502281;0.020053233;0.224984
-0.073201843;0.058355351;0.975007436;0.050574694;-0.00716489;-0.074455904;0.428810317;0.026113253;0.90301706;0.998900152;0.026913208;0.046573295;0.019964791;0.236984
-0.077948036;0.060658963;0.974870972;0.073695843;-0.01621477;0.039669029;0.390617632;0.04253389;0.919569864;0.998901945;0.026818572;0.046645931;0.019832406;0.248979
-0.083315648;0.069742567;0.977081238;0.08413981;0.042715848;0.043896805;0.390617632;0.04253389;0.919569864;0.998904062;0.026779557;0.046628905;0.019818497;0.265985
-0.082662921;0.071143944;0.98507359;-0.025340837;0.027965861;-0.008320168;0.400157507;0.034792813;0.91578569;0.998904989;0.026779391;0.04657817;0.0198912;0.277907
-0.084431859;0.077814635;0.990296994;-0.016589693;0.011063072;0.044610883;0.400157507;0.034792813;0.91578569;0.998913543;0.026831682;0.046313102;0.02000974;0.289963
-0.081057456;0.059774907;0.976601739;0.062054602;-0.065739817;-0.008954728;0.400157507;0.034792813;0.91578569;0.998917413;0.026908311;0.046155914;0.020076705;0.302994
-0.086605729;0.0558053;0.982917979;0.030327708;-0.034217384;0.065960992;0.412428508;0.034903515;0.910321081;0.998921707;0.026968763;0.045987858;0.020167392;0.318964
-0.074290895;0.034390498;0.981341171;0.001310616;0.050174482;0.082270761;0.412428508;0.034903515;0.910321081;0.998925694;0.027197724;0.045712097;0.020289017;0.330963
-0.092503731;0.059088805;0.969004973;-0.077803166;-0.068795318;-0.077199936;0.38254588;0.039056881;0.923110616;0.998925077;0.027328502;0.045635507;0.020316034;0.343903
-0.087228311;0.045193283;0.980263268;0.119131042;0.05201507;-0.036875684;0.38254588;0.039056881;0.923110616;0.998925449;0.027461468;0.045555078;0.020298959;0.355986
-0.082454447;0.040202498;0.976302375;0.028363114;0.062221288;0.033275807;0.38254588;0.039056881;0.923110616;0.998923463;0.02780331;0.045394869;0.02029029;0.367909
-0.077995368;0.061514737;0.976887754;-0.059427444;0.058652004;-0.04905899;0.409384686;0.038092455;0.911566313;0.998922288;0.027917601;0.045374425;0.020236819;0.384989
-0.076614912;0.060774544;0.986758319;0.01654374;0.09911889;0.103271994;0.409384686;0.038092455;0.911566313;0.998926049;0.027999437;0.045262586;0.020188537;0.396985
-0.080771649;0.060074531;0.971719266;-0.081337606;-0.080783579;0.01166366;0.43568715;0.041911618;0.899121863;0.998930361;0.028074716;0.045117938;0.020194414;0.408983
-0.079468668;0.069400752;0.978268972;-0.002327286;-0.117016093;-0.073602709;0.43568715;0.041911618;0.899121863;0.998939299;0.028190073;0.044859299;0.020167763;0.420984
-0.083352496;0.059556304;0.982355086;-0.036722784;-0.049663639;-0.020165077;0.43568715;0.041911618;0.899121863;0.998943998;0.028236012;0.044731717;0.020154092;0.437985
-0.069240541;0.058133385;0.97424218;-0.058268834;-0.00164148;0.08629454;0.423636833;0.024045676;0.905512915;0.998950709;0.02829754;0.044551815;0.02013367;0.449991
-0.067850255;0.05830889;0.985153033;-0.065437531;-0.079200214;0.036212243;0.423636833;0.024045676;0.905512915;0.998963558;0.028419398;0.044157752;0.020192526;0.46198
-0.070650487;0.05612648;0.961250753;-0.106794441;-0.09148848;-0.125192719;0.40397584;0.043984298;0.913711608;0.998972468;0.02843838;0.043945458;0.020188132;0.474987
-0.065951625;0.054678643;0.963403998;0.037913757;-0.040452744;-0.04302795;0.40397584;0.043984298;0.913711608;0.998978479;0.02843745;0.043797474;0.020213581;0.490973
-0.068142171;0.053664189;0.966164069;0.031717014;0.064099828;0.131946567;0.40397584;0.043984298;0.913711608;0.99897639;0.02854776;0.04377552;0.020208899;0.50296
-0.068355447;0.056345084;0.955497405;0.054405736;-0.032753049;0.018280745;0.423614527;0.056992442;0.904047894;0.998969105;0.028645914;0.043901343;0.02015709;0.515981
